,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20
46,2,2.8141511363815908,2.7767023753030347,-0.13043702083857184,-4.732104526838163,-0.3977524344476767,0.3322958800026026,-0.04671145455442029,-1.3921382749661286,-0.1926847946558512,1.5319495078302907,0.028081939409490435,0.18764334239744485,0.16568081448781616,-0.2397194059681945,1.1070186125502237,0.6127017544795906,1.9153202898201356,-0.20311450682674326,-0.037796890992137594,1.1868795884202248
47,1,4.561323353904797,2.3112577400738346,0.3794064612073777,-1.3527647386834825,0.12448090765809937,-1.3046594413803099,-0.33402077725663915,0.014923578165245081,-0.06833403702153971,1.1955647014189223,-2.904302288511903,-0.7565584486708227,-0.24993877462255182,-2.6645490698222076,-0.9923731494108282,-0.8660045526652917,0.8990472611441193,0.5335985922938783,0.04793352775131628,1.8086216443471947
48,1,-0.5915874151281919,-0.3046433074610953,2.4026653408940875,4.914114347937269,-0.29029145778108667,2.0335319132927614,0.8123243659715434,0.12722686958239945,-0.48207080795355695,-1.65974700369398,-2.1733149376085863,-1.5874206699373723,-1.8291452123256133,0.29312361901810574,-0.055637591612103784,0.18316525770855466,1.468356480986288,-0.2281335246633164,-0.07580473641878342,-0.21177701199312826
49,2,4.2227144523734825,4.855178481309457,1.3149101981109657,2.638404872300545,-0.3003150005067038,0.5981893608657594,0.0074159179062309845,1.349844846610963,1.0814857982150576,1.449677317903663,2.272767351940317,0.795791545566844,-0.46466186184908614,-1.5929560549129511,-1.8056704380055666,1.6744656358967007,0.2024451218911956,-0.1860872619704485,0.14675123410877344,0.7338570658073206
50,0,0.4488283392145595,1.6261485538205183,-0.3331780715766914,7.5465966471417065,-0.14096455414065437,0.4097645332348543,0.05215293693299244,0.23332432481781387,0.807393480082072,-0.8768962910393986,3.856280122764041,0.49174908057083533,0.4539230130942921,-3.5093468717125558,-3.0610417376331323,-0.9565853546378397,0.15939984301425258,-0.3060175726268362,0.17854521483795077,1.5913937714138586
51,1,3.4165854298234737,-2.264874127714582,1.9148063857860698,4.836136508621152,-0.10779637608268701,-0.031386192869794556,0.5197325412521769,-0.7028797610312509,-0.14107962924848344,0.15927413344668848,0.006002377479624418,-0.001180025060144316,0.18074303900337044,-2.871783887539402,1.8626038815719634,-0.8201760373691406,0.03477258034658841,-0.23726938256282565,-0.02398934762841474,-1.8805406857469809
52,0,-0.02050989008037991,1.6806152887800871,0.2673702271731871,12.252174687989497,-0.06642567718769565,0.081535463126028,-0.38882810380001404,-0.4754910633794341,0.30390527043556587,-1.6787206726633246,0.19281552143411407,0.4019867013225423,0.05858137864500747,-4.254425103736057,-1.2782810125583082,-2.2039299699043293,-0.49463368253327394,-0.0300832725376635,0.00024627562348899775,-0.1552873120895156
53,1,2.654990877277066,0.16941494826638048,0.413900381256976,-2.0366706995241595,0.4907408056484838,0.41705266566577637,0.5048621853729504,-0.6146856533387074,-0.4823889311441097,1.0935902203152013,-0.06081448112929104,-0.4646229017333043,-0.15637032535902184,-0.4076212327843161,-0.6415135069223369,-0.2486141813998678,-1.0031022778005185,0.032567403028403545,-0.05624621256201244,0.8965666727812674
54,2,-1.1182705284151344,5.409494996741256,-1.1945253984266002,8.08843779486195,-0.14222779420386555,0.4533000868712615,0.9459759482725206,1.7632625826136121,-0.5723244571769773,-0.3122021189621145,-2.664783912947367,2.0765620171608865,0.6024531682602515,-1.5910103114110317,-1.0759871419856624,1.1151699336680934,-1.401521175089092,0.06406693539546442,0.0980577357289635,0.12227007714023862
55,3,0.6407032245791972,1.3770111438205068,2.3478988384996478,4.252875098390931,0.028855499290653917,-0.9243596061881214,0.6282882686124263,0.4636692495893781,0.4459779169795339,-0.3852969260932809,-1.8620837145363252,-0.611070262797698,-1.635712613112182,0.9364885802581716,1.2784371261520322,0.3852630255376665,-0.5556530118738302,-0.1037091087967625,0.031556941695860416,-0.5857488494360013
56,2,2.194077505643169,4.223331314976014,-2.610912562992551,-0.746441492790857,-0.22357961322706274,-0.19590100937352517,-0.5713359989253537,0.022663192460988624,-1.491372030796567,0.43384477135712035,3.9378040385328608,0.10675285487055779,1.1929629968989954,-4.523385777327707,-0.5299942846906557,0.9186385150086008,2.368383597689908,0.21867183946448202,0.16339181765630031,-0.5248200600342647
57,1,3.920721809414339,-0.22020050593632562,1.990342522903336,3.097647640351589,0.39266396622844507,1.4844938762107702,-0.6043354173182982,0.07654701379973151,-0.4877884063052718,0.3861842348091243,-0.6271394719994904,-1.0570166664805758,-0.8819020886180857,-2.163671866578576,-1.2083955336004617,2.2555828614054794,-0.7129601978426017,-0.1563693547906744,0.05354855897579088,1.0659629362857892
58,1,0.33476050627371784,-4.390260727489663,-0.8177828504686471,-3.1377700485363658,0.1962685064708936,-0.8489412691268121,0.6907371064057568,-0.43686211138775033,0.3877019392140106,0.2976655074949049,2.405783829689913,-0.004443933266910009,1.3985207085595117,-0.664575000036501,-0.5185605725112359,0.7117571781301676,0.024042236097247264,-0.2548404516350659,-0.029371561620700516,-1.2363114769022652
59,0,1.931137087163347,1.8060603708033927,1.860023602013323,-2.8655847365769254,-0.6174377846967577,-0.7095780793108193,0.10814419546025239,-1.2077569649400375,0.1402090214912924,0.04992467699684933,2.4216201662831955,-1.6889126614432999,-1.6424645492201158,0.6566571436193204,-0.4293434454364028,1.3484477847098253,3.5504239111729445,-0.02901837829387528,0.10490905761570053,0.9479304621743379
60,3,-3.997775149638859,5.8763658761277,0.2611967238226636,3.765924329622374,0.05840134654595277,0.1826889092940049,1.9949833678173632,-1.4324029164060301,0.39565550701510793,-1.349674940576231,-2.5482202304382633,-0.3872027076512637,-2.0817840613432876,3.402834901177984,-2.5170023191370676,-0.7565121998592063,-0.6646181527008692,0.08100000647859536,0.011780449096667898,0.04512446632467058
61,0,1.8112092778608215,1.895764149484775,1.4785974704166638,3.76817071797107,-0.17261110854413264,0.36107958218739467,0.9720944974340736,0.9058825993070542,-0.09996714347689135,-0.22481483175175038,3.2137661426185953,-0.5648655047631076,-0.9636788129632039,-1.2396733716031558,-0.952719606514177,-0.44863934179005727,0.7521000273444017,-0.06122176946362118,-0.15688451815764223,1.4636680137753098
62,1,-0.9172093563547141,-0.16390566458071154,-2.1988369255730915,-1.7951033460157841,0.6359873999606214,0.7761077251181411,0.5739948240313366,0.7383297249523689,-0.33779024520096745,-0.6689590262781896,2.3929798755337623,-1.2424822082128817,0.4360760017735511,-1.600359288722113,1.2274783944916985,-0.8574015607584531,0.031196668889630155,0.0022062562853905152,0.05688915600161469,0.9717509534681289
63,0,0.9072068695082023,2.571563226435467,0.7357169140668016,-5.277170264397096,-0.7577023637675798,0.17508238842192875,0.8323133708568276,-1.3977115231644002,0.5660673180629916,0.3914051708236642,4.609464225241321,-0.9881827080189669,-1.025118908425977,1.5136716340002825,-0.2023558078997593,0.6600494294345245,3.780945258691633,-0.8497897744500723,0.13078519414734774,-0.8034336407662722
64,3,1.775111058377231,7.826232666429621,-0.5691589564906548,2.9916653062913823,0.994430751140355,0.5709203654181046,-0.5121704045197019,-1.798119135781148,-0.5775354171267474,1.1830377642914578,-1.9721303714739373,0.4071013307998066,-1.0154659552126348,-0.2889327313323653,-0.9522070156597686,0.5949898992549321,-3.738332369647919,-0.5177766309069642,0.19381114907865074,1.3923244352856505
65,0,0.6972941409914074,1.4706741762643198,-1.341377866929224,4.3587744424293655,-0.16130255624583367,-0.8439593546060613,-0.5419604208166764,-0.04068741807659875,-0.27986298698978346,-0.17860026267179305,-0.5780938506032832,1.0038940345310279,1.2719222330741915,-3.4497921185028657,-0.22954657134033488,0.9031861506183402,0.31231241052366276,-0.20787502796481472,0.19920241963693258,0.9098643497516063
66,3,-2.819008784465199,5.216188436864838,2.267091616065453,5.374562181002603,0.34888742937833683,0.9546708749281527,-0.36306792661800524,1.4878989075123628,2.0830697238635367,-1.2331132234053066,0.959571008151068,-1.021289628652757,-3.2468296327306656,4.292807035606363,-1.2179790238840627,-0.1515236192737687,-1.9257804807043735,0.32569962559804616,0.12522554433310792,-2.6565154900925863
67,1,0.06612764393704973,-3.566033223723693,-1.1136723324257976,-1.4665242599095545,0.17382912531176653,-1.5480823136830566,-1.175667843239007,-0.3052402035733751,-0.35504607132776417,-0.23493962283847505,3.441225762037467,-0.30629622642734883,1.265033391394685,-1.6656343050051075,0.2847051551997602,-1.0216106256292117,0.47171979300374617,0.13047678586283695,-0.019454770913468,-0.325071294844985
68,3,-2.012412278060272,4.854816370933323,0.7774663738824379,3.7315298432385218,0.2283999890371325,-1.3539695777556957,-0.2190632567377951,0.3138684821815745,0.4987777798319501,-0.9124736585432757,-1.9453380268996339,-0.6796350891034751,-2.016442340762603,2.1929989571098822,0.06534492604959471,2.900137838478568,-0.9260031037122892,0.3863738996931271,-0.004957415150977941,1.5483747943640969
69,0,1.7855197834650587,2.3654441796775973,-0.39857309162461585,-1.4895558847163506,-0.08080567825327128,-0.29567735246651083,-0.2548199215600005,0.2784709518739205,-2.2855066958221286,0.512965284536726,-0.9389410780805544,-0.3818606066021578,-0.050433332678907414,-1.2518996606275494,-0.8699645976073215,-0.2017465947503326,1.2470920828413927,-0.5304481882466391,0.14315664469864536,0.5503185153496386
70,0,0.12678755398340216,-0.4490976210010834,-0.05134440810157122,2.5964954840153665,-0.2562738084015353,0.39579666120965845,-0.14286027644754468,-0.32373239186255315,0.7173156774083665,-0.8521031155597336,3.8165583889741184,-0.4683819342305858,0.17376678767417889,-1.9809513176414943,0.9333795589912266,-0.5734031561853628,1.5581516278428262,0.23407192959596124,-0.24750653523413513,-0.9452336147672586
71,1,-0.27161088282531115,-4.1129116445150125,-0.3393621642567928,0.2055030625612194,0.027751312523544482,0.7474984807427935,-0.8873502708566284,1.0262413493337823,-1.9024580092854415,-0.4252662607300932,-3.8971032733162425,-0.04006191129927719,1.0788857585349707,-1.093123699826049,-2.179807046585496,-0.015632130467647158,0.283250131650986,-0.04938415599136452,0.10772151199178628,-0.15870591285950753
